c_addr_id,c_addr_cbd,c_name,c_name_chn,c_admin_type,c_firstyear,c_lastyear,x_coord,y_coord,belongs1_ID,belongs1_Name,belongs2_ID,belongs2_Name,belongs3_ID,belongs3_Name,belongs4_ID,belongs4_Name,belongs5_ID,belongs5_Name
242,,"Luzhou Shi","瀘州市",Shi,1949,2005,,,23,"四川省",1,"中華人民共和國",,,,,,
243,,"Deyang Shi","德陽市",Shi,1949,2005,,,23,"四川省",1,"中華人民共和國",,,,,,
244,,"Mianyang Shi","綿陽市",Shi,1949,2005,,,23,"四川省",1,"中華人民共和國",,,,,,
245,,"Guangyuan Shi","廣元市",Shi,1949,2005,,,23,"四川省",1,"中華人民共和國",,,,,,
246,,"Suining Shi","遂寧市",Shi,1949,2005,,,23,"四川省",1,"中華人民共和國",,,,,,
247,,"Neijiang Shi","內江市",Shi,1949,2005,,,23,"四川省",1,"中華人民共和國",,,,,,
248,,"Leshan Shi","樂山市",Shi,1949,2005,,,23,"四川省",1,"中華人民共和國",,,,,,
249,,"Wanxian Diqu","萬縣地區",Diqu,1949,2005,,,23,"四川省",1,"中華人民共和國",,,,,,
250,,"Fuling Diqu","涪陵地區",Diqu,1949,2005,,,23,"四川省",1,"中華人民共和國",,,,,,
251,,"Yibin Diqu","宜賓地區",Diqu,1949,2005,,,23,"四川省",1,"中華人民共和國",,,,,,
252,,"Nanchong Diqu","南充地區",Diqu,1949,2005,,,23,"四川省",1,"中華人民共和國",,,,,,
253,,"Daxian Diqu","達縣地區",Diqu,1949,2005,,,23,"四川省",1,"中華人民共和國",,,,,,
254,,"Ya'an Diqu","雅安地區",Diqu,1949,2005,,,23,"四川省",1,"中華人民共和國",,,,,,
255,,"Aba Zang-Qiang Zizhixian","阿壩藏族羌族自治州",Zizhizhou,1949,2005,,,23,"四川省",1,"中華人民共和國",,,,,,
256,,"Ganzi Zang Zizhizhou","甘孜藏族自治州",Zizhizhou,1949,2005,,,23,"四川省",1,"中華人民共和國",,,,,,
257,,"Liangshan Yi Zizhizhou","涼山彝族自治州",Zizhizhou,1949,2005,,,23,"四川省",1,"中華人民共和國",,,,,,
258,,"Guiyang Shi","貴陽市",Shi,1949,2005,,,24,"貴州省",1,"中華人民共和國",,,,,,
259,,"Zunyi Diqu","遵義地區",Diqu,1949,2005,,,24,"貴州省",1,"中華人民共和國",,,,,,
260,,"Tongren Diqu","銅仁地區",Diqu,1949,2005,,,24,"貴州省",1,"中華人民共和國",,,,,,
261,,"Qianxi'nan Buyi-Miao Zizhizhou","黔西南布族苗族自治州",Zizhizhou,1949,2005,,,24,"貴州省",1,"中華人民共和國",,,,,,
262,,"Bijie Diqu","畢節地區",Diqu,1949,2005,,,24,"貴州省",1,"中華人民共和國",,,,,,
263,,"Anshun Diqu","安順地區",Diqu,1949,2005,,,24,"貴州省",1,"中華人民共和國",,,,,,
264,,"Qiandongnan Miao-Dong Zizhizhou","黔東南苗族侗族自治州",Zizhizhou,1949,2005,,,24,"貴州省",1,"中華人民共和國",,,,,,
265,,"Qiannan Buyi-Miao Zizhizhou","黔南布依族苗族自治州",Zizhizhou,1949,2005,,,24,"貴州省",1,"中華人民共和國",,,,,,
266,,"Kunming Shi","昆明市",Shi,1949,2005,,,25,"雲南省",1,"中華人民共和國",,,,,,
267,,"Zhaotong Diqu","昭通地區",Diqu,1949,2005,,,25,"雲南省",1,"中華人民共和國",,,,,,
268,,"Quqing Diqu","曲清地區",Diqu,1949,2005,,,25,"雲南省",1,"中華人民共和國",,,,,,
269,,"Chuxiong Yi Zizhizhou","楚雄彝族自治州",Zizhizhou,1949,2005,,,25,"雲南省",1,"中華人民共和國",,,,,,
270,,"Yuxi Diqu","玉溪地區",Diqu,1949,2005,,,25,"雲南省",1,"中華人民共和國",,,,,,
271,,"Honghe Hani-Yi Zizhizhou","紅河哈尼族彝族自治州",Zizhizhou,1949,2005,,,25,"雲南省",1,"中華人民共和國",,,,,,
272,,"Wenshan Zhuang-Miao Zizhizhou","文山壯族苗族自治州",Zizhizhou,1949,2005,,,25,"雲南省",1,"中華人民共和國",,,,,,
273,,"Simao Diqu","思茅地區",Diqu,1949,2005,,,25,"雲南省",1,"中華人民共和國",,,,,,
274,,"Xishuangbanna Dai Zizhizhou","西雙版納  族自治州",Zizhizhou,1949,2005,,,25,"雲南省",1,"中華人民共和國",,,,,,
275,,"Dali Bai Zizhizhou","大理白族自治州",Zizhizhou,1949,2005,,,25,"雲南省",1,"中華人民共和國",,,,,,
276,,"Baoshan Diqu","保山地區",Diqu,1949,2005,,,25,"雲南省",1,"中華人民共和國",,,,,,
277,,"Dehong Dai-Jingpo Zizhizhou","德宏  族景頗族自治州",Zizhizhou,1949,2005,,,25,"雲南省",1,"中華人民共和國",,,,,,
278,,"Lijiang Diqu","麗江地區",Diqu,1949,2005,,,25,"雲南省",1,"中華人民共和國",,,,,,
279,,"Nujiang Lisu Zizhizhou","怒江自治州",Zizhizhou,1949,2005,,,25,"雲南省",1,"中華人民共和國",,,,,,
280,,"Diqing Zang Zizhizhou","迪慶藏族自治州",Zizhizhou,1949,2005,,,25,"雲南省",1,"中華人民共和國",,,,,,
281,,"Lincang Diqu","臨滄地區",Diqu,1949,2005,,,25,"雲南省",1,"中華人民共和國",,,,,,
282,,"Lasa Shi","拉薩市",Shi,1949,2005,,,26,"西藏自治區",1,"中華人民共和國",,,,,,
283,,"Changdu Diqu","昌都地區",Diqu,1949,2005,,,26,"西藏自治區",1,"中華人民共和國",,,,,,
284,,"Shannan Diqu","山南地區",Diqu,1949,2005,,,26,"西藏自治區",1,"中華人民共和國",,,,,,
285,,"Rikaze Diqu","日喀則地區",Diqu,1949,2005,,,26,"西藏自治區",1,"中華人民共和國",,,,,,
286,,"Naqu Diqu","那曲地區",Diqu,1949,2005,,,26,"西藏自治區",1,"中華人民共和國",,,,,,
287,,"Ali Diqu","阿里地區",Diqu,1949,2005,,,26,"西藏自治區",1,"中華人民共和國",,,,,,
288,,"Weinan Diqu","渭南地區",Diqu,1949,2005,,,27,"陝西省",1,"中華人民共和國",,,,,,
289,,"Hanzhong Diqu","漢中地區",Diqu,1949,2005,,,27,"陝西省",1,"中華人民共和國",,,,,,
290,,"Ankang Diqu","安康地區",Diqu,1949,2005,,,27,"陝西省",1,"中華人民共和國",,,,,,
291,,"Shangluo Diqu","商洛地區",Diqu,1949,2005,,,27,"陝西省",1,"中華人民共和國",,,,,,
292,,"Yan'an Diqu","延安地區",Diqu,1949,2005,,,27,"陝西省",1,"中華人民共和國",,,,,,
293,,"Yulin Diqu","榆林地區",Diqu,1949,2005,,,27,"陝西省",1,"中華人民共和國",,,,,,
294,,"Lanzhou Shi","蘭州市",Shi,1949,2005,,,28,"甘肅省",1,"中華人民共和國",,,,,,
295,,"Jiayuguan Shi","嘉峪關市",Shi,1949,2005,,,28,"甘肅省",1,"中華人民共和國",,,,,,
296,,"Jinchang Shi","金昌市",Shi,1949,2005,,,28,"甘肅省",1,"中華人民共和國",,,,,,
297,,"Jiuquan Diqu","酒泉地區",Diqu,1949,2005,,,28,"甘肅省",1,"中華人民共和國",,,,,,
298,,"Zhangye Diqu","張掖地區",Diqu,1949,2005,,,28,"甘肅省",1,"中華人民共和國",,,,,,
299,,"Wuwei Diqu","武威地區",Diqu,1949,2005,,,28,"甘肅省",1,"中華人民共和國",,,,,,
300,,"Dingxi Diqu","定西地區",Diqu,1949,2005,,,28,"甘肅省",1,"中華人民共和國",,,,,,
301,,"Wudu Diqu","武都地區",Diqu,1949,2005,,,28,"甘肅省",1,"中華人民共和國",,,,,,
302,,"Pingliang Diqu","平凉地區",Diqu,1949,2005,,,28,"甘肅省",1,"中華人民共和國",,,,,,
303,,"Qingyang Diqu","慶陽地區",Diqu,1949,2005,,,28,"甘肅省",1,"中華人民共和國",,,,,,
304,,"Linxia Hui Zizhizhou","臨夏回族自治州",Zizhizhou,1949,2005,,,28,"甘肅省",1,"中華人民共和國",,,,,,
305,,"Gannan Zang Zizhizhou","甘南藏族自治州",Zizhizhou,1949,2005,,,28,"甘肅省",1,"中華人民共和國",,,,,,
306,,"Xining Shi","西寧市",Shi,1949,2005,,,29,"青海省",1,"中華人民共和國",,,,,,
307,,"Haidong Diqu","海東地區",Diqu,1949,2005,,,29,"青海省",1,"中華人民共和國",,,,,,
308,,"Haibei Zang Zizhizhou","海北藏族自治州",Zizhizhou,1949,2005,,,29,"青海省",1,"中華人民共和國",,,,,,
309,,"Huangnan Zang Zizhizhou","黃南藏族自治州",Zizhizhou,1949,2005,,,29,"青海省",1,"中華人民共和國",,,,,,
310,,"Hainan Zang Zizhizhou","海南藏族自治州",Zizhizhou,1949,2005,,,29,"青海省",1,"中華人民共和國",,,,,,
311,,"Guoluo Zang Zizhizhou","果洛藏族自治州",Zizhizhou,1949,2005,,,29,"青海省",1,"中華人民共和國",,,,,,
312,,"Yushu Zang Zizhizhou","玉樹藏族自治州",Zizhizhou,1949,2005,,,29,"青海省",1,"中華人民共和國",,,,,,
313,,"Yinchuan Shi","銀川市",Shi,1949,2005,,,30,"寧夏回族自治區",1,"中華人民共和國",,,,,,
314,,"Shizuishan Shi","石嘴山市",Shi,1949,2005,,,30,"寧夏回族自治區",1,"中華人民共和國",,,,,,
315,,"Yinnan Diqu","銀南地區",Diqu,1949,2005,,,30,"寧夏回族自治區",1,"中華人民共和國",,,,,,
316,,"Guyuan Diqu","固原地區",Diqu,1949,2005,,,30,"寧夏回族自治區",1,"中華人民共和國",,,,,,
317,,"Kelamayi Shi","克拉瑪依市",Shi,1949,2005,,,31,"新疆維吾爾自治區",1,"中華人民共和國",,,,,,
318,,"Tulufan Qu","吐魯番區",Qu,1949,2005,,,31,"新疆維吾爾自治區",1,"中華人民共和國",,,,,,
319,,"Hami Diqu","哈密地區",Diqu,1949,2005,,,31,"新疆維吾爾自治區",1,"中華人民共和國",,,,,,
320,,"Changji Hui Zizhizhou","昌吉回族自治州",Zizhizhou,1949,2005,,,31,"新疆維吾爾自治區",1,"中華人民共和國",,,,,,
321,,"Bo'ertala Menggu Zizhizhou","博爾塔拉蒙古族自治州",Zizhizhou,1949,2005,,,31,"新疆維吾爾自治區",1,"中華人民共和國",,,,,,
322,,"Bayinguoleng Menggu Zizhizhou","巴音郭楞蒙古自治州",Zizhizhou,1949,2005,,,31,"新疆維吾爾自治區",1,"中華人民共和國",,,,,,
323,,"Akesu Diqu","阿克蘇地區",Diqu,1949,2005,,,31,"新疆維吾爾自治區",1,"中華人民共和國",,,,,,
324,,"Kezilesu Ke'erkezi Zizhizhou","克孜勒蘇柯爾克孜自治州",Zizhizhou,1949,2005,,,31,"新疆維吾爾自治區",1,"中華人民共和國",,,,,,
325,,"Kashi Diqu","喀什地區",Diqu,1949,2005,,,31,"新疆維吾爾自治區",1,"中華人民共和國",,,,,,
326,,"Yili Hasake Zizhizhou","伊犁哈薩克自治州",Zizhizhou,1949,2005,,,31,"新疆維吾爾自治區",1,"中華人民共和國",,,,,,
327,,"Yili Diqu","伊犁地區",Diqu,1949,2005,,,31,"新疆維吾爾自治區",1,"中華人民共和國",,,,,,
328,,"Tacheng Diqu","塔城地區",Diqu,1949,2005,,,31,"新疆維吾爾自治區",1,"中華人民共和國",,,,,,
329,,"Aletai Diqu","阿勒泰地區",Diqu,1949,2005,,,31,"新疆維吾爾自治區",1,"中華人民共和國",,,,,,
330,,Pyongan,"平安",Dao,1949,2005,,,33,"朝鮮",1,"中華人民共和國",,,,,,
331,,Hamkyung,"咸鏡",Dao,1949,2005,,,33,"朝鮮",1,"中華人民共和國",,,,,,
332,,"Chifeng Shi","赤峰市",Shi,1949,2005,,,6,"內蒙古自治區",1,"中華人民共和國",,,,,,
333,,"Huhehaote Shi","呼和浩特市",Shi,1949,2005,,,6,"內蒙古自治區",1,"中華人民共和國",,,,,,
334,,"Beijing Shixiaqu","北京市轄區",Shixiaqu,1949,2005,,,2,"北京省市",1,"中華人民共和國",,,,,,
335,,"Tianjin Shixiaqu","天津市轄區",Shixiaqu,1949,2005,,,3,"天津省市",1,"中華人民共和國",,,,,,
336,,"Rizhao Shi","日照市",Shi,1949,2005,,,16,"山東省",1,"中華人民共和國",,,,,,
337,,"Baiyin Shi","白銀市",Shi,1949,2005,,,28,"甘肅省",1,"中華人民共和國",,,,,,
338,,"Wulumuqi Shi","烏魯木齊市",Shi,1949,2005,,,31,"新疆維吾爾自治區",1,"中華人民共和國",,,,,,
339,,"Hetian Diqu","和田地區",Diqu,1949,2005,,,31,"新疆維吾爾自治區",1,"中華人民共和國",,,,,,
340,,"Pingxiang Shi","萍鄉市",Shi,1949,2005,,,15,"江西省",1,"中華人民共和國",,,,,,
341,,"Changde Shi","常德市",Shi,1949,2005,,,19,"湖南省",1,"中華人民共和國",,,,,,
342,,"Haixi Meng-Zang Zizhizhou","海西蒙古族藏族自治州",Zizhizhou,1949,2005,,,29,"青海省",1,"中華人民共和國",,,,,,
343,,"Dongguan Shi","東莞市",Shi,1949,2005,,,20,"廣東省",1,"中華人民共和國",,,,,,
344,,"Zhongshan Shi","中山市",Shi,1949,2005,,,20,"廣東省",1,"中華人民共和國",,,,,,
345,,"Liupanshui Shi","六盤水市",Shi,1949,2005,,,24,"貴州省",1,"中華人民共和國",,,,,,
346,,"Jiujiang Shi","九江市",Shi,1949,2005,,,15,"江西省",1,"中華人民共和國",,,,,,
347,,"Nanjing Shi","南京市",Shi,1949,2005,,,11,"江蘇省",1,"中華人民共和國",,,,,,
348,,"Fuzhou Shi","福州市",Shi,1949,2005,,,14,"福建省",1,"中華人民共和國",,,,,,
349,,"Xiamen Shi","廈門市",Shi,1949,2005,,,14,"福建省",1,"中華人民共和國",,,,,,
350,,"Sanming Shi","三明市",Shi,1949,2005,,,14,"福建省",1,"中華人民共和國",,,,,,
351,,"Quanzhou Shi","泉州市",Shi,1949,2005,,,14,"福建省",1,"中華人民共和國",,,,,,
352,,"Zhangzhou Shi","漳州市",Shi,1949,2005,,,14,"福建省",1,"中華人民共和國",,,,,,
353,,"Nanchang Shi","南昌市",Shi,1949,2005,,,15,"江西省",1,"中華人民共和國",,,,,,
354,,"Dongchuan Shi","東川市",Shi,1949,2005,,,25,"雲南省",1,"中華人民共和國",,,,,,
355,,"Xi'an Shi","西安市",Shi,1949,2005,,,27,"陝西省",1,"中華人民共和國",,,,,,
356,,"Yingtan Shi","鷹潭市",Shi,1949,2005,,,15,"江西省",1,"中華人民共和國",,,,,,
357,,"Tianshui Shi","天水市",Shi,1949,2005,,,28,"甘肅省",1,"中華人民共和國",,,,,,
358,,Hainan,"海南",Sheng,1949,2005,,,22,"海南省",1,"中華人民共和國",,,,,,
359,,Ussuri,[Ussuri],Other,1949,2005,,,36,"海南省",1,"中華人民共和國",,,,,,
361,,Yanbei,"雁北",Xian,1949,2005,,,5,"山西省",1,"中華人民共和國",,,,,,
362,,Baotou,"包頭",Shiqiaqu,1949,2005,,,6,"內蒙古自治區",1,"中華人民共和國",,,,,,
363,,Mudanjiang,"牧丹江",Shixiaqu,1949,2005,,,9,"黑龍江省",1,"中華人民共和國",,,,,,
364,,Shanghai,"上海",Shixiaqu,1949,2005,,,10,"上海省市",1,"中華人民共和國",,,,,,
365,,Xuzhou,"徐州",Shixiaqu,1949,2005,,,11,"江蘇省",1,"中華人民共和國",,,,,,
366,,Changzhou,"常州",Shixiaqu,1949,2005,,,11,"江蘇省",1,"中華人民共和國",,,,,,
367,,Suzhou,"蘇州",Shixiaqu,1949,2005,,,11,"江蘇省",1,"中華人民共和國",,,,,,
368,,Huaiyin,"淮陰",Shixiaqu,1949,2005,,,11,"江蘇省",1,"中華人民共和國",,,,,,
369,,Yangzhou,"揚州",Shixiaqu,1949,2005,,,11,"江蘇省",1,"中華人民共和國",,,,,,
370,,Zhenjiang,"鎮江",Shixiaqu,1949,2005,,,11,"江蘇省",1,"中華人民共和國",,,,,,
371,,Chizhou,"池州",Shi,1949,2005,,,13,"安徽省",1,"中華人民共和國",,,,,,
372,,Putian,"莆田",Shi,1949,2005,,,14,"福建省",1,"中華人民共和國",,,,,,
373,,Jingdezhen,"景德鎮",Shi,1949,2005,,,15,"江西省",1,"中華人民共和國",,,,,,
374,,Yichun,"宜春",Shi,1949,2005,,,15,"江西省",1,"中華人民共和國",,,,,,
375,,Hebi,"鶴壁",Shixiaqu,1949,2005,,,17,"河南省",1,"中華人民共和國",,,,,,
376,,Xuchang,"許昌",Shixiaqu,1949,2005,,,17,"河南省",1,"中華人民共和國",,,,,,
377,,Yichang,"宜昌",Shixiaqu,1949,2005,,,18,"湖北省",1,"中華人民共和國",,,,,,
378,,Xiangfan,"襄樊",Shixiaqu,1949,2005,,,18,"湖北省",1,"中華人民共和國",,,,,,
379,,Yunyang,"鄖陽",Linqu,1949,2005,,,18,"湖北省",1,"中華人民共和國",,,,,,
380,,Changsha,"長沙",Shixiaqu,1949,2005,,,19,"湖南省",1,"中華人民共和國",,,,,,
381,,Xiangtan,"湘潭",Shixiaqu,1949,2005,,,19,"湖南省",1,"中華人民共和國",,,,,,
382,,Qianjiang,"黔江",Zizhixian,1949,2005,,,23,"四川省",1,"中華人民共和國",,,,,,
383,,Linzhi,"林芝",Xian,1949,2005,,,26,"西藏自治區",1,"中華人民共和國",,,,,,
384,,Tongchuan,"銅川",Shixiaqu,1949,2005,,,27,"陝西省",1,"中華人民共和國",,,,,,
385,,Baoji,"寶雞",Shixiaqu,1949,2005,,,27,"陝西省",1,"中華人民共和國",,,,,,
386,,Xianyang,"咸陽",Shixiaqu,1949,2005,,,27,"陝西省",1,"中華人民共和國",,,,,,
391,,Zhuanglang,"莊浪",Xian,1949,2005,,,302,"平凉地區",28,"甘肅省",1,"中華人民共和國",,,,
392,,"Gu Xian","古縣",Xian,1949,2005,,,66,"臨汾地區",5,"山西省",1,"中華人民共和國",,,,
393,,"Anqing Diqu","安慶地區",Diqu,1949,2005,,,144,"安慶地區",13,"安徽省",1,"中華人民共和國",,,,
394,,"Hebi Shixiaqu","鶴壁市轄區",Shixiaqu,1949,2005,,,375,"鶴壁",17,"河南省",1,"中華人民共和國",,,,
395,,"Jiutai Shi","九台市",Shi,1949,2005,,,92,"長春市",8,"吉林省",1,"中華人民共和國",,,,
396,,"Yushu Shi","榆樹市",Shi,1949,2005,,,92,"長春市",8,"吉林省",1,"中華人民共和國",,,,
397,,"Jilin Shixiaqu","吉林市轄區",Shixiaqu,1949,2005,,,93,"吉林市",8,"吉林省",1,"中華人民共和國",,,,
398,,Yongji,"永吉",Xian,1949,2005,,,93,"吉林市",8,"吉林省",1,"中華人民共和國",,,,
399,,Shulan,"舒蘭",Xian,1949,2005,,,93,"吉林市",8,"吉林省",1,"中華人民共和國",,,,
400,,Panshi,"磐石",Xian,1949,2005,,,93,"吉林市",8,"吉林省",1,"中華人民共和國",,,,
401,,"Jiaohe Shi","蛟河市",Shi,1949,2005,,,93,"吉林市",8,"吉林省",1,"中華人民共和國",,,,
402,,"Huadian Shi","樺甸市",Shi,1949,2005,,,93,"吉林市",8,"吉林省",1,"中華人民共和國",,,,
403,,Fusong,"撫松",Xian,1949,2005,,,97,"渾江市",8,"吉林省",1,"中華人民共和國",,,,
404,,Jingyu,"靖宇",Xian,1949,2005,,,97,"渾江市",8,"吉林省",1,"中華人民共和國",,,,
405,,"Dunhua Shi","敦化市",Shi,1949,2005,,,99,"延邊朝鮮族自治州",8,"吉林省",1,"中華人民共和國",,,,
406,,"Acheng Shi","阿城市",Shi,1949,2005,,,100,"哈爾濱市",9,"黑龍江省",1,"中華人民共和國",,,,
407,,"Shangzhi Shi","尚志市",Shi,1949,2005,,,109,"松花江地區",9,"黑龍江省",1,"中華人民共和國",,,,
408,,"Bin Xian","賓縣",Xian,1949,2005,,,109,"松花江地區",9,"黑龍江省",1,"中華人民共和國",,,,
409,,Wuchang,"五常",Xian,1949,2005,,,109,"松花江地區",9,"黑龍江省",1,"中華人民共和國",,,,
410,,Mulan,"木蘭",Xian,1949,2005,,,109,"松花江地區",9,"黑龍江省",1,"中華人民共和國",,,,
411,,Yanshou,"延壽",Xian,1949,2005,,,109,"松花江地區",9,"黑龍江省",1,"中華人民共和國",,,,
412,,"Ha'erbin Shixiaqu","哈爾濱市轄區",Shixiaqu,1949,2005,,,100,"哈爾濱市",9,"黑龍江省",1,"中華人民共和國",,,,
413,,"Tieli Shi","鐵力市",Shi,1949,2005,,,106,"伊春市",9,"黑龍江省",1,"中華人民共和國",,,,
414,,Bayan,"巴彥",Xian,1949,2005,,,109,"松花江地區",9,"黑龍江省",1,"中華人民共和國",,,,
415,,Tonghe,"通河",Xian,1949,2005,,,109,"松花江地區",9,"黑龍江省",1,"中華人民共和國",,,,
416,,Fangzheng,"方正",Xian,1949,2005,,,109,"松花江地區",9,"黑龍江省",1,"中華人民共和國",,,,
417,,"Suihua Shi","綏化市",Shi,1949,2005,,,110,"綏化地區",9,"黑龍江省",1,"中華人民共和國",,,,
418,,"Anda Shi","安達市",Shi,1949,2005,,,110,"綏化地區",9,"黑龍江省",1,"中華人民共和國",,,,
419,,"Hailun Shi","海倫市",Shi,1949,2005,,,110,"綏化地區",9,"黑龍江省",1,"中華人民共和國",,,,
420,,Wangkui,"望奎",Xian,1949,2005,,,110,"綏化地區",9,"黑龍江省",1,"中華人民共和國",,,,
421,,Qinggang,"青岡",Xian,1949,2005,,,110,"綏化地區",9,"黑龍江省",1,"中華人民共和國",,,,
422,,"Qing'an","慶安",Xian,1949,2005,,,110,"綏化地區",9,"黑龍江省",1,"中華人民共和國",,,,
423,,Mingshui,"明水",Xian,1949,2005,,,110,"綏化地區",9,"黑龍江省",1,"中華人民共和國",,,,
424,,Suileng,"綏楞",Xian,1949,2005,,,110,"綏化地區",9,"黑龍江省",1,"中華人民共和國",,,,
425,,"Qingyuan Manzu Zizhixian","清原滿族自治縣",Zizhixian,1949,2005,,,81,"撫順市",7,"遼寧省",1,"中華人民共和國",,,,
426,,"Kaiyuan Shi","開原市",Shi,1949,2005,,,89,"鐵嶺市",7,"遼寧省",1,"中華人民共和國",,,,
427,,"Fuyu Shi","扶餘市",Shi,1949,2005,,,98,"白城地區",8,"吉林省",1,"中華人民共和國",,,,
428,,"Da'an Shi","大安市",Shi,1949,2005,,,98,"白城地區",8,"吉林省",1,"中華人民共和國",,,,
429,,"Qianguo'erluosi Menggu Zizhixian","前郭爾羅斯蒙古族自治縣",Zizhixian,1949,2005,,,98,"白城地區",8,"吉林省",1,"中華人民共和國",,,,
430,,"Qian'an","乾安",Xian,1949,2005,,,98,"白城地區",8,"吉林省",1,"中華人民共和國",,,,
431,,Hulan,"呼蘭",Xian,1949,2005,,,100,"哈爾濱市",9,"黑龍江省",1,"中華人民共和國",,,,
432,,Tailai,"泰來",Xian,1949,2005,,,101,"齊齊哈爾市",9,"黑龍江省",1,"中華人民共和國",,,,
433,,"Du'erbaite Menggu Zizhixian","杜爾伯特蒙古族自治縣",Zizhixian,1949,2005,,,101,"齊齊哈爾市",9,"黑龍江省",1,"中華人民共和國",,,,
434,,Lindian,"林甸",Xian,1949,2005,,,101,"齊齊哈爾市",9,"黑龍江省",1,"中華人民共和國",,,,
435,,"Daqing Shixiaqu","大慶市轄區",Shixiaqu,1949,2005,,,105,"大慶市",9,"黑龍江省",1,"中華人民共和國",,,,
436,,"Shuangcheng Shi","雙城市",Shi,1949,2005,,,109,"松花江地區",9,"黑龍江省",1,"中華人民共和國",,,,
437,,"Zhaodong Shi","肇東市",Shi,1949,2005,,,110,"綏化地區",9,"黑龍江省",1,"中華人民共和國",,,,
438,,Lanxi,"蘭西",Xian,1949,2005,,,110,"綏化地區",9,"黑龍江省",1,"中華人民共和國",,,,
439,,Zhaoyuan,"肇源",Xian,1949,2005,,,110,"綏化地區",9,"黑龍江省",1,"中華人民共和國",,,,
440,,Zhaozhou,"肇州",Xian,1949,2005,,,110,"綏化地區",9,"黑龍江省",1,"中華人民共和國",,,,
441,,"Changchun Shixiaqu","長春市轄區",Shixiaqu,1949,2005,,,92,"長春市",8,"吉林省",1,"中華人民共和國",,,,
442,,"Nong'an","農安",Xian,1949,2005,,,92,"長春市",8,"吉林省",1,"中華人民共和國",,,,
443,,Dehui,"德惠",Xian,1949,2005,,,92,"長春市",8,"吉林省",1,"中華人民共和國",,,,
444,,Shuangyang,"雙陽",Xian,1949,2005,,,92,"長春市",8,"吉林省",1,"中華人民共和國",,,,
445,,"Gongzhuling Shi","公主嶺市",Shi,1949,2005,,,94,"四平市",8,"吉林省",1,"中華人民共和國",,,,
446,,"Qiqiha'er Shixiaqu","齊齊哈爾市轄區",Shixiaqu,1949,2005,,,101,"齊齊哈爾市",9,"黑龍江省",1,"中華人民共和國",,,,
