c_inst_name_code,c_inst_code,c_inst_addr_type_code,c_inst_addr_begin_year,c_inst_addr_end_year,c_inst_addr_id,inst_xcoord,inst_ycoord,c_source,c_pages,c_notes
60,115,1,,,7601,0.0,0.0,27842,85,"Temple ID 139429 Location: 府城內頭號市蒼; Founding: 唐李泌兴元二年; Other: 旧名甘露寺，祥符中今名"
60,116,1,,,7622,0.0,0.0,27842,85,"Temple ID 139463 Location: 嘉善縣治西北; Founding: 唐代; Other: 旧名保安寺，宋代今名"
60,117,1,,,7932,0.0,0.0,27842,86,"Temple ID 139683 Location: 贛縣東; Founding: 梁卢光稠; Other: 始名延寿。祥符中今名，元末毁，洪武中重建"
60,118,1,,,8303,0.0,0.0,27842,86,"Temple ID 139847 Location: 湘鄉縣治南; Founding: 唐天宝中"
60,119,1,,,8295,0.0,0.0,27842,86,"Temple ID 139848 Location: 瀏縣北大川山; Founding: 唐寿树禅师"
61,120,1,,,17989,0.0,0.0,9599,14079,"元代釋玄堅113134居雲南大德寺"
61,121,1,,,7227,0.0,0.0,27842,152,"Temple ID 138433 Location: 任邱縣大務村; Founding: 金太和三年; Other: 明嘉靖中重修，别有贤寺、吉灵寺"
61,122,1,,,8935,0.0,0.0,27842,152,"Temple ID 140400 Location: 城西拜佛臺山下"
62,123,1,,,18294,0.0,0.0,9599,14362,"元代釋餘澤113407居吳之大弘教寺"
63,124,1,,,0,0.0,0.0,9599,13977,"元代釋益113037居大洪濟寺"
64,125,1,,,16814,0.0,0.0,9599,14365,"元代釋膽巴113410居大護國仁王寺"
65,126,1,,,18330,0.0,0.0,,,"from L.Walton: Dade, 2.13a-b; Zhizheng, 8.7b-8a; Yanyou, 14.25a-29b"
65,3451,1,1273,,100125,121.7117,29.9537,38277,11;34,"多个出處:中國古代書院發展史P11,34;宋代書院與宋代學術之關係P312;元代書院之地理分佈P375."
65,3596,1,1300,,18358,120.6532,28.01829,38282,51,"多个出處:中國古代的書院制度P51;中國書院制度考略P21."
66,127,1,,,17617,0.0,0.0,9599,14179,"元代釋法喜113230居邠州大開元寺"
67,128,1,,,18405,0.0,0.0,9599,14004,"元代釋大訢28415居大龍翔集慶寺"
68,129,1,,,18323,0.0,0.0,9599,14105,"元代釋至明113160居四明大梅寺"
69,130,1,,,17132,0.0,0.0,9599,14199,"元代釋海印113250居居鄒縣大明 禪院"
70,131,1,,,18325,0.0,0.0,,,"from L.Walton: Zhejiang tongzhi, 27.11a; Ningbo fu jianyao zhi, 2.5b"
71,132,1,,,18317,0.0,0.0,9599,6345,"from L.Walton: Wu Cheng, 20.25b-26a; 大明一統志 15.6a"
71,3392,1,1264,,18415,118.4834,31.55569,38278,333,"多个出處:宋代書院與宋代學術之關係P333;元代書院之地理分佈P404."
72,133,1,,,18426,0.0,0.0,9599,5168,"from L.Walton: SYXA 84.6a17; 73.13b15; 89.10a3; Jiangxi tongzhi, 82.2a-b"
72,3016,1,1119,,12785,119.6499,29.10471,38282,30,
72,3410,1,1268,,12882,116.903259,28.40443,38279,114;225,
73,134,1,,,18460,0.0,0.0,9599,9637,
73,3356,1,1242,,100099,114.350571,25.399954,38277,12;35,"多个出處:中國古代書院發展史P12,35;宋代書院與宋代學術之關係P310;江西古代書院研究P112,227."
74,135,1,,,16814,0.0,0.0,9599,14009,"元代釋子安113067居大都大慶壽寺"
75,136,1,,,18405,0.0,0.0,9599,14379,"元代釋覺慧113424居大天界寺"
75,137,1,,,3077,0.0,0.0,9599,13998,"元代釋力金113058居南京大天界寺"
76,138,1,,,18462,0.0,0.0,,,"from L.Walton: Tianxia, 924-930"
77,139,1,,,18325,0.0,0.0,9599,2598,"元代呂虛夷102593居居象山大瀛 海道院"
78,140,1,,,17097,0.0,0.0,9599,14114,"元代釋行全113169居兗州布金山大雲寺"
78,141,1,,,7454,0.0,0.0,27842,145,"Temple ID 138405 Location: 縣北; Other: 一名冷泉寺"
78,142,1,,,7422,0.0,0.0,27842,146,"Temple ID 138406 Location: 黎城縣龍耳山"
78,143,1,,,7430,0.0,0.0,27842,146,"Temple ID 138407 Location: 泌水縣磕山; Founding: 元魏初; Other: 一名大云禅院，唐景福初今名"
78,144,1,,,8007,0.0,0.0,27842,146,"Temple ID 138408 Location: 嶧縣西北; Other: 唐天宝中永安寺，宋宣各中严公寺，金大定中今名"
78,145,1,,,7977,0.0,0.0,27842,146,"Temple ID 138409 Location: 府城南; Other: 明景泰中移建，有唐李邕大去禅院碑记"
78,146,1,,,8959,0.0,0.0,27842,146,"Temple ID 138410 Location: 州治西; Other: 旧名西严院元至正中今名"
78,147,1,,,7667,0.0,0.0,27842,146,"Temple ID 139565 Location: 麗水縣北; Founding: 五代"
78,148,1,,,8601,0.0,0.0,27842,146,"Temple ID 140557 Location: 馬平縣仙跡山; Founding: 唐代; Other: 山下有天宁寺（灵泉寺）"
79,149,1,,,17348,0.0,0.0,9599,14155,"元代釋宗衍113207居嘉禾德藏寺"
80,150,1,,,18328,0.0,0.0,,,"from L.Walton: Ningbo fuzhi, 9.472"
81,151,1,,,0,0.0,0.0,9599,14064,"元代釋正印113119居澱山寺"
82,152,1,,,18320,0.0,0.0,9599,5660,"from L.Walton: Huang Jin, 7 shang: 265-266; He Menggui, 8.8b-10a; Fang Hui, 35.4b-5b."
83,153,1,,,18426,0.0,0.0,9599,10562,"from L.Walton: SYXA 84.6b11;supp.84.29a9; 大明一統志 51.6b; Jiangxi tongzhi 82.3a"
84,154,1,,,0,0.0,0.0,9599,14241,"元代釋處林113288居大慈山定慧禪寺"
85,155,1,,,18294,0.0,0.0,9599,14323,"元代釋與恭113368居吳郡定惠寺"
86,156,1,,,18326,0.0,0.0,9599,14152,"元代釋來復113205居慈溪之定水院"
86,157,1,,,18347,0.0,0.0,9599,14133,"元代釋妙源53291居紹興定水院"
87,158,1,,,17148,0.0,0.0,,,"from L.Walton: Cheng Jufu, Cheng xuelou wenji (Yuandai zhenben NCL 1960 ed), 13.16b-17b"
88,159,1,,,0,0.0,0.0,9599,8983,
89,160,1,,,18753,0.0,0.0,,,"from L.Walton: SYXA:supp.bie 3.23b3; 大明一統志 63.14a"
90,161,1,,,18495,0.0,0.0,9599,943,"from L.Walton: 大明一統志 49.9b"
90,162,1,,,18324,0.0,0.0,9599,16670,"from L.Walton: Zhizheng, 8.13a-b [inscription by Cheng Duanxue, Weizhai ji, 4.1a-2b, SMCS ed]; Dardess, Conf & Autocracy, p.40"
90,163,1,,,18284,0.0,0.0,,,"from L.Walton: 大明一統志 40.11b"
90,3017,1,1119,,100228,118.5899,24.90964,38282,30,
91,164,1,,,17655,0.0,0.0,,,"from L.Walton: Wei Su, 4.7b-9a"
91,2980,1,1119,,14287,110.3579,20.00817,38278,329,"多个出處:宋代書院與宋代學術之關係P329;元代書院之地理分佈P393."
91,3633,1,1309,,18307,119.9523,31.78278,38280,390,"多个出處:元代書院之地理分佈P390;中國古代的書院制度P51;中國書院制度考略P21."
92,165,1,,,18659,0.0,0.0,,,"from L.Walton: Liu Boji, Guangdong shuyuanzhidu (1958; 1978), 15; 大明一統志 82.22b"
93,166,1,,,17268,0.0,0.0,,,"from L.Walton: Yu Ji, 8.6a-7b"
94,167,1,,,18427,0.0,0.0,,,"from L.Walton: SYXA:supp. 84.20b6; SR I.137; Guangxin fuzhi [Tongzhi 12] 42.24b"
95,168,1,,,18427,0.0,0.0,,,"from L.Walton: 大明一統志 51.6b"
96,169,1,,,18378,0.0,0.0,9599,12820,
97,170,1,,,18326,0.0,0.0,,,"from L.Walton: Zhizheng, 8.9b-10a; Cen Anqing 岑安卿, Kaolao shanren shiji 栲栳山人詩集 [SKCS ed.]  xia, 5b-6b, ""Sending Off Du Islet Hea大明一統志aster Liu Gongfu"" 送杜洲山長劉公輔"
98,171,1,,,18352,0.0,0.0,9599,15033,"from L.Walton: Zhejiang tongzhi (e-SKQS ed.), 27.33a"
99,172,1,,,18370,0.0,0.0,9599,14026,"元代釋元湛113082居黃巖州法輪院"
100,173,1,,,18395,0.0,0.0,,,"from L.Walton: YR II.1245"
101,174,1,,,18289,0.0,0.0,9599,14100,"元代釋自恢113155居海鹽之法喜寺"
101,175,1,,,7539,0.0,0.0,27842,216,"Temple ID 138936 Location: 吳江縣東; Founding: 后唐长兴一年; Other: 初名崇福寺，宋大中祥符一年今额"
101,176,1,,,7626,0.0,0.0,27842,217,"Temple ID 139473 Location: 海監縣西南; Founding: 吴孙权吴夫人舍宅; Other: 旧名通元寺，宋祥 符一个今额"
102,177,1,,,16913,0.0,0.0,9599,14205,"元代釋祖進113255居封崇寺"
102,178,1,,,7296,0.0,0.0,27842,214,"Temple ID 138591 Location: 行唐縣治北; Founding: 北齐，天保七年; Other: 宋祥符初今名"
103,179,1,,,17618,0.0,0.0,9599,14156,"元代釋宗偉113208居奉恩寺"
104,180,1,,,16941,0.0,0.0,,,"from L.Walton: Yuan Jue, 18.4b-5a"
105,181,1,,,16976,0.0,0.0,9599,6696,"from L.Walton: Xu Zi, 85-86; Tianxia, 8.1a-2b"
105,2896,1,1119,,13570,118.1813,25.06059,38284,49,
105,2897,1,1229,,13809,109.6225,31.40613,38280,394,"多个出處:元代書院之地理分佈P394;四川書院史P26."
105,3319,1,1230,,100179,114.971275,27.103239,38277,12;35,"多个出處:中國古代書院發展史P12,35;宋代書院與宋代學術之關係P302;江西古代書院研究P112,227."
105,3619,1,1296,,18762,113.3433,27.00403,38280,385,
106,182,1,,,17989,0.0,0.0,9599,14080,"元代釋玄鑑113135居雲南佛嚴寺"
107,183,1,,,18327,0.0,0.0,9599,14034,"元代釋天倫113089居定海縣佛巖寺"
108,184,1,,,18300,0.0,0.0,9599,23,"from L.Walton: Dai Liang, 6.79-80; Liu Guan, 14.30b-34b; 大明一統志 8.9"
109,185,1,,,0,0.0,0.0,9599,14048,"元代釋以假113103居白雲山福林院"
110,186,1,,,17002,0.0,0.0,9599,14036,"元代釋文侃113091居安陽三泉福勝院"
111,187,1,,,18255,0.0,0.0,9599,13974,"元代釋英35299居陽山福嚴精舍"
112,188,1,,,18296,0.0,0.0,9599,14108,"元代釋至訥113163居崑山福嚴寺"
112,189,1,,,7464,0.0,0.0,27842,205,"Temple ID 139129 Location: 洪洞縣東南; Founding: 宋治平二年; Other: 一名鹿苑寺"
112,190,1,,,8942,0.0,0.0,27842,205,"Temple ID 139130 Location: 臨潼縣麗山; Founding: 唐开元中; Other: 石瓮寺，宋代改名"
112,191,1,,,9026,0.0,0.0,27842,205,"Temple ID 139131 Location: 褒城縣南; Other: 金华寺"
112,192,1,,,8250,0.0,0.0,27842,205,"Temple ID 139825 Location: 光化縣東"
112,193,1,,,8325,0.0,0.0,27842,205,"Temple ID 139908 Location: 衡山縣祝融峰; Other: 唐太宗赐御书梵经二十卷，今亡"
113,194,1,,,18286,0.0,0.0,9599,14233,"元代釋清珙53506居嘉興當湖之福源寺"
114,195,1,,,17961,0.0,0.0,9599,11123,"元代趙110437居後居甘州山寺"
115,196,1,,,18531,0.0,0.0,9599,4119,"from L.Walton: Cheng Jufu, Cheng xuelou wenji [Yuandai zhenben ed], 11.13b-14b; Jiangxi tongzhi [1881 ed.], 81.27a-b"
116,197,1,,,18533,0.0,0.0,,,"from L.Walton: "
117,198,1,,,18193,0.0,0.0,9599,2736,"from L.Walton: 大明一統志 45.10a; Zhejiang tongzhi 27.22b; SYXA:supp.70.78b1"
117,3597,1,1300,,18395,116.6638,28.99417,38282,51,"多个出處:中國古代的書院制度P51;中國書院制度考略P21."
118,199,1,,,18267,0.0,0.0,9599,13972,"元代釋尚113033居杭州高麗寺"
119,200,1,,,17032,0.0,0.0,,,"from L.Walton: Liu Guan, 16.1a-2b"
120,201,1,,,17002,0.0,0.0,,,"from L.Walton: Xu Youren, 43.34b-36a"
121,202,1,,,18341,0.0,0.0,9599,14333,"元代釋德昻113378居義烏廣愛寺"
122,203,1,,,16814,0.0,0.0,9599,14393,"元代釋必蘭納識里113438居大都廣寒院"
123,204,1,,,16814,0.0,0.0,9599,14141,"元代釋志誠113194居大都廣化寺"
123,205,1,,,8213,0.0,0.0,27842,69,"Temple ID 139728 Location: 孝感縣東門外; Founding: 宋代"
124,206,1,,,18323,0.0,0.0,9599,14216,"元代釋崇裕113266居廣利禪寺"
125,207,1,,,18328,0.0,0.0,,,"from L.Walton: Wang Yinglin, Siming wenxian ji, 1.16b-18b; Ningbo fu jianyao zhi, 9.472"
126,208,1,,,18236,0.0,0.0,9599,8731,
127,209,1,,,18267,0.0,0.0,9599,1935,"from L.Walton: 大明一統志 38.13b"
127,210,1,,,18304,0.0,0.0,,,"from L.Walton: 大明一統志 10.9a"
127,211,1,,,18480,0.0,0.0,,,"from L.Walton: Liu Chenweng, 1.5b-7a"
127,3086,1,1112,,12723,119.9523,31.78278,38280,390,"多个出處:元代書院之地理分佈P390;中國古代的書院制度P29,50;中國書院制度考略P20."
127,3598,1,1300,,18326,121.4442,29.97919,38282,51,"多个出處:中國古代的書院制度P51;中國書院制度考略."
128,212,1,,,18193,0.0,0.0,,,"from L.Walton: Wei Su, 10.10b-11a"
128,3067,1,1075,,0,119.3216,26.07395,38278,317,"多个出處:宋代書院與宋代學術之關係P317;元代書院之地理分佈P380."
129,213,1,,,18289,0.0,0.0,9599,14221,"元代釋惟則113270居海鹽海門寺"
130,214,1,,,18538,0.0,0.0,9599,14040,"元代釋文煥113095居居臨川海雲 精舍"
131,215,1,,,18466,0.0,0.0,9599,8754,"from L.Walton: Sun 40 (Fujian #25); 大明一統志 77.27b; Fujian tongzhi 63.4a-b (1835); SS 421/180, 12586; SYXA supp70.39b7"
132,216,1,,,18598,0.0,0.0,,,"from L.Walton: Wu Cheng, 20.23b-25b; 大明一統志 80.21b [Chengnan shuzhuang]; Guangdong shuyuan zhidu, p.18"
133,217,1,,,18293,0.0,0.0,9599,2410,"from L.Walton: Zheng Yuanyu, Wudu wencui (SKQS ed.), 13.22b-24a"
133,218,1,,,18349,0.0,0.0,9599,4280,"from L.Walton: Dai Biaoyuan, 10.3a-4b; 大明一統志 8.9a"
133,219,1,,,18267,0.0,0.0,9599,9742,
133,3325,1,1235,,100677,120.618622,31.31271,38277,10;34,"多个出處:中國古代書院發展史P10,34;宋代書院與宋代學術之關係P331;元代書院之地理分佈P388."
133,3599,1,1300,,18349,120.5783,30.00451,38280,378,"多个出處:元代書院之地理分佈P378;中國古代的書院制度P51;中國書院制度考略P21."
134,220,1,,,18311,0.0,0.0,9599,14171,"元代釋法明53317居鎮江鶴林寺; Temple ID 139337 Location: 丹徒縣黃鶴山; Founding: 晋大兴四年; Other: 宋代今名"
135,221,1,,,0,0.0,0.0,,,"from L.Walton: YR I.517; Cheng Jufu, 5.8a"
136,222,1,,,18293,0.0,0.0,,,"from L.Walton: Yu Ji, 3.2a-5a; 9a-10b [Zhonghua wenshi congshu ed.]; 大明一統志 8.9a"
136,3262,1,1206,,0,105.437,28.88436,38278,330,"多个出處:宋代書院與宋代學術之關係P330;元代書院之地理分佈P394;四川書院史P26."
136,3283,1,1210,,0,109.694778,26.57576,38278,325,"多个出處:宋代書院與宋代學術之關係P325;元代書院之地理分佈P387."
136,3284,1,1210,,0,103.5026,30.2142,38278,330,"多个出處:宋代書院與宋代學術之關係P330;四川書院史P26."
136,3327,1,1236,,100676,120.6186,31.31271,38277,10;34,"多个出處:中國古代書院發展史P10,34;宋代書院與宋代學術之關係P331;元代書院之地理分佈P389;中國古代的書院制度P28,52;中國書院制度考略."
137,223,1,,,18278,0.0,0.0,9599,14043,"元代釋文藻113098居湖州何山禪寺"
138,224,1,,,17617,0.0,0.0,9599,14179,"元代釋法喜113230居當州洪福寺"
138,225,1,,,17729,0.0,0.0,9599,14010,"元代釋子成113068居渭南洪福寺"
138,226,1,,,7348,0.0,0.0,27842,75,"Temple ID 138962 Location: 開州新店; Founding: 后周始建; Other: 宋修隆庆万历中重修"
138,227,1,,,7282,0.0,0.0,27842,76,"Temple ID 138963 Location: 饒陽縣; Founding: 唐贞观中"
138,228,1,,,8050,0.0,0.0,27842,76,"Temple ID 138964 Location: 膠州治南"
138,229,1,,,8084,0.0,0.0,27842,76,"Temple ID 138965 Location: 杞縣通許縣中牟縣; Founding: 武定五年，唐代; Other: 三寺"
138,230,1,,,8127,0.0,0.0,27842,76,"Temple ID 138966 Location: 涉縣北; Founding: 唐开元中"
138,231,1,,,8104,0.0,0.0,27842,76,"Temple ID 138967 Location: 府城北; Other: 宋仁宗幸临"
138,232,1,,,8940,0.0,0.0,27842,76,"Temple ID 138968 Location: 長安縣西門外; Founding: 唐贞观八年; Other: 玄弉译经处，神龙一年兴福寺，大定四年今名"
139,233,1,,,18365,0.0,0.0,9599,14042,"元代釋文謙113097居台州鴻福寺"
140,234,1,,,17362,0.0,0.0,,,"from L.Walton: Wei Su, Shuoxue zhaigao [e-SKQS], 1.42a-44a"
140,3532,1,1300,,17539,116.4941,31.75459,,,
141,235,1,,,18311,0.0,0.0,9599,103,"from L.Walton: Zhixun Zhenjiang zhi, 11.27b-32a; 大明一統志 11.6a"
142,236,1,,,2369,0.0,0.0,9599,12223,
143,237,1,,,18267,0.0,0.0,9599,5419,
144,238,1,,,18276,0.0,0.0,,,"from L.Walton: Wei Su 10.10b-11b (1361); 大明一統志 38.13b [lists under this location a Huang'gang 黃岡 which must be a mistake for Imperial Ridge]"
145,239,1,,,16853,0.0,0.0,9599,14110,"元代釋至溫113165居上都華嚴寺"
145,240,1,,,17167,0.0,0.0,9599,14346,"元代釋慧明113391居大同華嚴寺"
145,241,1,,,7303,0.0,0.0,27842,21,"Temple ID 138322 Location: 州西南; Founding: 隋开皇中"
145,242,1,,,7708,0.0,0.0,27842,21,"Temple ID 138323 Location: 州南; Founding: 唐开宝中"
145,243,1,,,7486,0.0,0.0,27842,21,"Temple ID 138324 Location: 五寨縣廬茅山; Other: 明万历中重修"
145,244,1,,,7497,0.0,0.0,27842,21,"Temple ID 138325 Location: 大同縣西門內; Founding: 辽清宁八年; Other: 僧纲司寺"
145,245,1,,,7490,0.0,0.0,27842,21,"Temple ID 138326 Location: 河曲縣治東; Founding: 元天历初"
145,246,1,,,8136,0.0,0.0,27842,22,"Temple ID 138327 Location: 延津縣"
145,247,1,,,8711,0.0,0.0,27842,22,"Temple ID 140033 Location: 鹽源縣治東; Founding: 明永乐初"
145,248,1,,,7156,0.0,0.0,27842,22,"Temple ID 140283 Location: 昆陽州西北; Founding: 元代; Other: 一名大云寺"
145,249,1,,,8899,0.0,0.0,27842,22,"Temple ID 140454 Location: 府城西北華嚴洞"
146,250,1,,,18393,0.0,0.0,9599,2228,"from L.Walton: Liu Guan, 15.15b-18b; 天下, .215"
147,251,1,,,0,0.0,0.0,9599,14050,"元代釋古潭113105居寓慧日寺"
147,252,1,,,7546,0.0,0.0,27842,51,"Temple ID 138766 Location: 常熟縣城西北隅; Founding: 梁天监中慧乡; Other: 祥符一年改今名，祝鏊道场"
147,253,1,,,8819,0.0,0.0,27842,51,"Temple ID 140027 Location: 雲陽縣西; Founding: 明洪武九年"
148,254,1,,,0,0.0,0.0,9599,14302,"元代釋照鑑113347居惠山寺"
148,255,1,,,7529,0.0,0.0,27842,52,"Temple ID 138740 Location: 縣西惠山; Founding: 宋景平初（华山精舍）; Other: 宋湛茂别业历山草堂"
149,256,1,,,18267,0.0,0.0,9599,14354,"元代釋盤谷113399居杭州慧因寺"
149,257,1,,,7571,0.0,0.0,27842,50,"Temple ID 138763 Location: 甘泉縣西; Other: 乾隆十六年二十二年二十七年四十五年巡幸"
150,258,1,,,18451,0.0,0.0,,,"from L.Walton: "
151,259,1,,,0,0.0,0.0,9599,14270,"元代釋普悅113316居居薦福寺"
152,260,1,,,211048,0.0,0.0,9599,9378,
152,261,1,,,18405,0.0,0.0,,,"from L.Walton: Cheng Duanli, Xuehai leibian, 1a-5a (lecture); Jinling xinzhi, 9.30a"
152,3298,1,1221,,0,111.2956,24.52654,38278,334,
153,262,1,,,18359,0.0,0.0,9599,13996,"元代釋了萬113056居永嘉江心寺; Temple ID 139562 Location: 永嘉縣孤嶼山; Founding: 唐咸通中"
153,263,1,,,18359,0.0,0.0,9599,14203,"元代釋祖傑113254居永嘉江心寺; Temple ID 139562 Location: 永嘉縣孤嶼山; Founding: 唐咸通中"
154,264,1,,,0,0.0,0.0,9599,14138,"元代釋希顏113191居玉峰薦嚴寺"
155,265,1,,,18003,0.0,0.0,9599,13970,"元代釋定113031居中慶路覺照寺"
155,266,1,,,7180,0.0,0.0,27842,33,"Temple ID 140300 Location: 馬龍州西; Other: 多奇胜"
156,267,1,,,18425,0.0,0.0,9599,11434,"from L.Walton: Dai Biaoyuan, 10.6a-7a"
156,3253,1,1196,,0,117.7766,28.20845,38278,307,"多个出處:宋代書院與宋代學術之關係P307;江西古代書院研究P109,225;元代書院之地理分佈P366."
191,3296,1,1219,,0,111.5909,25.53136,38277,13;35,"多个出處:中國古代書院發展史P13,35;宋代書院與宋代學術之關係P324;元代書院之地理分佈P387;中國古代的書院制度P28."
191,3314,1,1226,,0,114.9325,25.847,38279,111;226,"多个出處:江西古代書院研究P111,226;元代書院之地理分佈P371."
191,3394,1,1264,,18606,112.6945,23.34871,38278,328,"多个出處:宋代書院與宋代學術之關係P328;元代書院之地理分佈P392."
191,3484,1,1300,,17909,106.2596,106.2596,38280,394,
192,363,1,,,18429,0.0,0.0,,,"from L.Walton: 王禕, 王忠文集 [e-SKQS] 8.26b-30a"
193,364,1,,,0,0.0,0.0,9599,14088,"元代釋如珙113143居雁山靈巖禪寺"
194,365,1,,,16795,0.0,0.0,9599,14273,"元代釋普就113319居泰安靈巖寺"
194,366,1,,,16797,0.0,0.0,9599,14377,"元代釋覺達113422居長清縣靈巖寺"
195,367,1,,,18267,0.0,0.0,9599,14208,"元代釋祖誾113258居靈隱寺"
195,368,1,,,8698,0.0,0.0,27842,4,"Temple ID 140017 Location: 南溪縣東; Founding: 至元中"
196,369,1,,,18775,0.0,0.0,9599,14185,"元代釋持定113236居酃縣靈雲寺"
197,370,1,,,18538,0.0,0.0,9599,9673,"from L.Walton: Wu Ch'eng, 20.28a-29b (1322 inscription on restoration of Revering Classics Pavilion); Yu Ji, 31.16b-19a (1341 inscription on restoration of Linru Academy's south lake); NanSong wenfan, 46.12a-b (Huang Zhen's inscription on the hea大明一統志aster hall); 大明一統志 54.8a"
197,3545,1,1300,,18416,118.3626,31.33495,,,
198,371,1,,,0,0.0,0.0,9599,12130,
199,372,1,,,16784,0.0,0.0,,,"from L.Walton: Cheng Jufu, 12.13b-14b"
200,373,1,,,18552,0.0,0.0,,,"from L.Walton: Wu Cheng, 41.9b-12a [SKQS ed.]"
200,3317,1,1226,,0,115.761818,29.087832,38279,111;225,
201,374,1,,,18542,0.0,0.0,,,"from L.Walton: 大明一統志 54.8b;Tianxia, 530"
201,2915,1,1119,,12914,116.0411,29.45349,38278,300,
202,375,1,,,18339,0.0,0.0,9599,6189,
203,376,1,,,18308,0.0,0.0,9599,14076,"元代釋永寧113131居宜興龍池寺"
203,377,1,,,8229,0.0,0.0,27842,256,"Temple ID 139622 Location: 德北縣甘棠湖北; Founding: 晋，慧远; Other: 旧名龙泉糟舍，明洪武十一年今名"
204,378,1,,,18706,0.0,0.0,9599,5129,
204,2917,1,1119,,12789,120.0253,28.89727,38278,316,
205,379,1,,,18365,0.0,0.0,9599,14052,"元代釋可授113107居"
206,380,1,,,18542,0.0,0.0,,,"from L.Walton: Tianxia,  530-32"
207,381,1,,,18365,0.0,0.0,9599,14052,"元代釋可授113107居"
207,382,1,,,7418,0.0,0.0,27842,249,"Temple ID 139355 Location: 泌源縣北; Founding: 隋开皇中; Other: 宋嘉祐中龙福，元至正中今名"
207,383,1,,,7643,0.0,0.0,27842,249,"Temple ID 139525 Location: 陰縣治東都賜裏; Founding: 梁元嘉中; Other: 今名，龙王堂"
